clause_id,doc_id,document,source_location,clause_text,domain_markers,domain_marker_evidence,technical_tariff_clause,technical_tariff_evidence,policy_theme,best_theme_candidate,best_theme_score,second_theme_candidate,second_theme_score,score_margin,rule_keyword,top_evidence_keywords,confidence,evidence_strength,audit_note
C00504,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 3 ayat 4 huruf b angka 2,"Berkomitmen untuk melakukan pengurangan emisi gas rumah kaca minimal 35% (tiga puluh lima persen) dalam jangka waktu 10 (sepuluh) tahun sejak PLTU beroperasi dibandingkan dengan rata-rata emisi PLTU di Indonesia pada tahun 2021 melalui pengembangan teknologi, carbon offset, dan/atau bauran Energi Terbarukan",renewable_power; fossil_transition,renewable_power: energi terbarukan | fossil_transition: pltu; pengurangan emisi gas rumah kaca,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,3.0,Environmental Protection and Safety,2.9,0.1,"energi terbarukan, bauran energi","energi terbarukan, bauran energi",0.665,ambiguous_small_margin,weighted keyword rule; needs review due to low score or small margin
C00321,PP79_2014,PP No. 79 Tahun 2014,Pasal 18 ayat 1,Pemerintah dan/atau Pemerintah Daerah sesuai dengan kewenangannya wajib melaksanakan Diversifikasi Energi untuk meningkatkan Konservasi Sumber Daya Energi dan Ketahanan Energi Nasional dan/atau daerah,,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,2.35,Governance and Institutional Responsibility,2.2,0.15,"konservasi sumber daya energi, diversifikasi energi","konservasi sumber daya energi, diversifikasi energi",0.615,ambiguous_small_margin,weighted keyword rule; needs review due to low score or small margin
C00636,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 23 ayat 2,Menteri memberikan dukungan sebagaimana dimaksud pada ayat (1) berupa penyusunan rencana pengembangan pembangkit Tenaga Listrik yang memanfaatkan Energi Terbarukan,renewable_power,renewable_power: energi terbarukan,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,2.0,Energy Security,1.8,0.2,energi terbarukan,energi terbarukan,0.59,ambiguous_small_margin,weighted keyword rule; needs review due to low score or small margin
C00653,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 24,"Dalam hal pembelian Tenaga Listrik dari pembangkit Tenaga Listrik yang memanfaatkan sumber Energi Terbarukan sebagaimana dimaksud dalam Pasal 4 ayat (2) oleh PT PLN (Persero) menyebabkan peningkatan biaya pokok pembangkit Tenaga Listrik PT PLN (Persero), PT PLN (Persero) harus diberikan kompensasi atas semua biaya yang telah dikeluarkan dan pembayaran dilaksanakan sesuai kemampuan keuangan negara berdasarkan ketentuan peraturan perundang-undangan",renewable_power,renewable_power: energi terbarukan; pembangkit tenaga listrik yang memanfaatkan sumber energi terbarukan,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,3.35,Governance and Institutional Responsibility,3.15,0.2,"energi terbarukan, sumber energi terbarukan","energi terbarukan, sumber energi terbarukan",0.698,ambiguous_small_margin,weighted keyword rule; needs review due to low score or small margin
C01011,UU21_2014,UU No. 21 Tahun 2014,Pasal 82,"Kuasa pengusahaan sumber daya Panas Bumi, kontrak operasi bersama pengusahaan sumber daya Panas Bumi, dan izin pengusahaan sumber daya Panas Bumi sebagaimana dimaksud dalam Pasal 78 dan izin usaha pertambangan Panas Bumi sebagaimana dimaksud dalam",geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.3,Governance and Institutional Responsibility,1.0,0.3,"panas bumi, sumber daya panas bumi","sumber daya panas bumi, panas bumi",0.539,ambiguous_small_margin,weighted keyword rule; needs review due to low score or small margin
C01013,UU21_2014,UU No. 21 Tahun 2014,Pasal 83,"Kuasa pengusahaan sumber daya Panas Bumi, kontrak operasi bersama pengusahaan sumber daya Panas Bumi, dan izin pengusahaan sumber daya Panas Bumi sebagaimana dimaksud dalam Pasal 78 dan izin usaha pertambangan Panas Bumi sebagaimana dimaksud dalam",geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.3,Governance and Institutional Responsibility,1.0,0.3,"panas bumi, sumber daya panas bumi","sumber daya panas bumi, panas bumi",0.539,ambiguous_small_margin,weighted keyword rule; needs review due to low score or small margin
C00796,UU21_2014,UU No. 21 Tahun 2014,Pasal 16 ayat 1,Menteri menetapkan Wilayah Kerja pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Governance and Institutional Responsibility,0.45,0.6,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.534,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00269,PP79_2014,PP No. 79 Tahun 2014,Pasal 11 ayat 2 huruf c,mengoptimalkan pemanfaatan gas bumi dan Energi Baru,,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Energy Security,0.35,0.65,energi baru,energi baru,0.532,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00816,UU21_2014,UU No. 21 Tahun 2014,Pasal 23 ayat 1,Badan Usaha yang melakukan pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung sebagaimana dimaksud dalam Pasal 9 ayat (1) huruf b wajib terlebih dahulu memiliki Izin Panas Bumi,geothermal,geothermal: panas bumi; izin panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Economic and Pricing Policy,0.3,0.75,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.541,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00990,UU21_2014,UU No. 21 Tahun 2014,Pasal 71,"Badan Usaha yang dengan sengaja melakukan pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung tanpa Izin Panas Bumi sebagaimana dimaksud dalam Pasal 23 ayat (1) dipidana dengan pidana penjara paling lama 6 (enam) tahun atau pidana denda paling banyak Rp50.000.000.000,00 (lima puluh miliar rupiah)",geothermal,geothermal: panas bumi; izin panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Economic and Pricing Policy,0.3,0.75,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.541,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00970,UU21_2014,UU No. 21 Tahun 2014,Pasal 65 ayat 2 huruf d,mengajukan gugatan kepada pengadilan terhadap kerugian akibat kegiatan pengusahaan Panas Bumi yang menyalahi ketentuan,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Governance and Institutional Responsibility,0.25,0.8,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.544,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00025,UU30_2007,UU No. 30 Tahun 2007,Pasal 1 angka 21,Diversifikasi energi adalah penganekaragaman pemanfaatan sumber energi,,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,diversifikasi energi,diversifikasi energi,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00042,UU30_2007,UU No. 30 Tahun 2007,Pasal 3 huruf d,"terjaminnya pengelolaan sumber daya energi secara optimal, terpadu, dan berkelanjutan",,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,berkelanjutan,berkelanjutan,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00201,PP79_2014,PP No. 79 Tahun 2014,Pasal 1 angka 21,Intensitas Energi adalah jumlah total konsumsi Energi per unit produk domestik bruto,,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,intensitas energi,intensitas energi,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00205,PP79_2014,PP No. 79 Tahun 2014,Pasal 1 angka 25,Diversifikasi Energi adalah penganekaragaman pemanfaatan Sumber Energi,,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,diversifikasi energi,diversifikasi energi,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00229,PP79_2014,PP No. 79 Tahun 2014,Pasal 6 huruf d,"pengelolaan Sumber Daya Energi secara optimal, terpadu, dan berkelanjutan",,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,berkelanjutan,berkelanjutan,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00288,PP79_2014,PP No. 79 Tahun 2014,Pasal 12 ayat 1 huruf n,pemaksimalan dan kewajiban pemanfaatan Sumber Energi sinar matahari dilakukan dengan syarat seluruh komponen dan sistem pembangkit Energi sinar matahari dari hulu sampai hilir diproduksi di dalam negeri secara bertahap,,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,sinar matahari,sinar matahari,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00316,PP79_2014,PP No. 79 Tahun 2014,Pasal 17 ayat 7 huruf d,sosialisasi budaya hemat Energi,,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,hemat energi,hemat energi,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00322,PP79_2014,PP No. 79 Tahun 2014,Pasal 18 ayat 2,Diversifikasi Energi sebagaimana dimaksud pada ayat (1) dilaksanakan paling sedikit melalui,,,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,diversifikasi energi,diversifikasi energi,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00560,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 9 ayat 2 huruf a,"PLTA yang berfungsi sebagai peaker,",renewable_power,renewable_power: plta,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.0,Environmental Protection and Safety,0.0,1.0,plta,plta,0.55,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00480,PERPRES112_2022,Perpres No. 112 Tahun 2022,Pasal 1 angka 19,Izin Panas Bumi yang selanjutnya disingkat IPB adalah izin melakukan pengusahaan panas bumi untuk pemanfaatan tidak langsung pada wilayah kerja tertentu,geothermal,geothermal: panas bumi; izin panas bumi; ipb,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00711,UU21_2014,UU No. 21 Tahun 2014,Pasal 1 angka 4,Izin Panas Bumi adalah izin melakukan pengusahaan Panas Bumi untuk pemanfaatan tidak langsung pada Wilayah Kerja tertentu,geothermal,geothermal: panas bumi; izin panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00764,UU21_2014,UU No. 21 Tahun 2014,Pasal 9 ayat 1,Pengusahaan Panas Bumi terdiri atas,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00765,UU21_2014,UU No. 21 Tahun 2014,Pasal 9 ayat 1 huruf a,pengusahaan Panas Bumi untuk Pemanfaatan Langsung,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00766,UU21_2014,UU No. 21 Tahun 2014,Pasal 9 ayat 1 huruf b,pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00767,UU21_2014,UU No. 21 Tahun 2014,Pasal 9 ayat 2,Pengusahaan Panas Bumi untuk Pemanfaatan Langsung sebagaimana dimaksud pada ayat (1) huruf a digunakan untuk,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00769,UU21_2014,UU No. 21 Tahun 2014,Pasal 9 ayat 3,"Dalam hal pengusahaan Panas Bumi untuk Pemanfaatan Langsung sebagaimana dimaksud pada ayat (1) huruf a berada di dalam Kawasan Hutan konservasi, pengusahaan Panas Bumi hanya dapat digunakan untuk kegiatan wisata alam",geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00771,UU21_2014,UU No. 21 Tahun 2014,Pasal 10,Pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung menjadi prioritas utama dalam pengusahaan Panas Bumi,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00772,UU21_2014,UU No. 21 Tahun 2014,Pasal 10,Pengusahaan Panas Bumi untuk Pemanfaatan Langsung,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00795,UU21_2014,UU No. 21 Tahun 2014,Pasal 15,Pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung Wilayah Kerja,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00808,UU21_2014,UU No. 21 Tahun 2014,Pasal 19 ayat 2,Kegiatan Pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00809,UU21_2014,UU No. 21 Tahun 2014,Pasal 20 ayat 1,Kegiatan pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung meliputi,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00811,UU21_2014,UU No. 21 Tahun 2014,Pasal 20 ayat 3,Kegiatan pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung sebagaimana dimaksud pada ayat (1) dilakukan secara terpadu atau secara terpisah,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00823,UU21_2014,UU No. 21 Tahun 2014,Pasal 24 ayat 2,"Dalam hal kegiatan pengusahaan Panas Bumi untuk Pemanfaatan Tidak Langsung berada di Kawasan Hutan, pemegang Izin Panas Bumi wajib",geothermal,geothermal: panas bumi; izin panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00883,UU21_2014,UU No. 21 Tahun 2014,Pasal 46,Setiap Orang dilarang menghalangi atau merintangi pengusahaan Panas Bumi yang telah memegang,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
C00897,UU21_2014,UU No. 21 Tahun 2014,Pasal 50 ayat 2 huruf b,penghentian sementara seluruh kegiatan pengusahaan Panas Bumi untuk Pemanfaatan Langsung,geothermal,geothermal: panas bumi,False,,Renewable and Sustainable Energy,Renewable and Sustainable Energy,1.05,Environmental Protection and Safety,0.0,1.05,"panas bumi, pengusahaan panas bumi","pengusahaan panas bumi, panas bumi",0.556,weak_evidence,weighted keyword rule; needs review due to low score or small margin
